#Data Set Export - Discharge Total.Change-in-Storage@08461200,,,,
Timestamp (UTC-06:00),Value (TCM),Grade Code,Approval Level,Interpolation Type
1974-01-10 00:00:00,3330.4202999998815,41,800,8
1974-01-11 00:00:00,5427.351600000169,41,800,8
1974-01-12 00:00:00,5550.700499999803,41,800,8
1974-01-13 00:00:00,5427.351600000169,41,800,8
1974-01-14 00:00:00,2220.2801999994554,41,800,8
1974-01-15 00:00:00,5427.351600000635,41,800,8
1974-01-16 00:00:00,6537.491699999664,41,800,8
1974-01-17 00:00:00,8757.77190000005,41,800,8
1974-01-18 00:00:00,11964.843299999833,41,800,8
1974-01-19 00:00:00,12951.63450000016,41,800,8
1974-01-20 00:00:00,9744.563100000378,41,800,8
1974-01-21 00:00:00,9744.563099999912,41,800,8
1974-01-22 00:00:00,9744.563099999912,41,800,8
1974-01-23 00:00:00,11841.494399999734,41,800,8
1974-01-24 00:00:00,11718.1455000001,41,800,8
1974-01-25 00:00:00,10731.354299999774,41,800,8
1974-01-26 00:00:00,8511.074100000318,41,800,8
1974-01-27 00:00:00,10608.005399999674,41,800,8
1974-01-28 00:00:00,11718.1455000001,41,800,8
1974-01-29 00:00:00,10608.00540000014,41,800,8
1974-01-30 00:00:00,11594.796599999536,41,800,8
1974-01-31 00:00:00,12704.936700000428,41,800,8
1974-02-01 00:00:00,13568.37900000019,41,800,8
1974-02-02 00:00:00,13691.727899999823,41,800,8
1974-02-03 00:00:00,15665.310300000012,41,800,8
1974-02-04 00:00:00,15541.961399999913,41,800,8
1974-02-05 00:00:00,12458.23890000023,41,800,8
1974-02-06 00:00:00,14431.821299999487,41,800,8
1974-02-07 00:00:00,14431.821300000418,41,800,8
1974-02-08 00:00:00,16405.403699999675,41,800,8
1974-02-09 00:00:00,16282.054800000042,41,800,8
1974-02-10 00:00:00,15295.26360000018,41,800,8
1974-02-11 00:00:00,13198.332299999893,41,800,8
1974-02-12 00:00:00,11101.40100000007,41,800,8
1974-02-13 00:00:00,10114.609799999744,41,800,8
1974-02-14 00:00:00,12088.192200000398,41,800,8
1974-02-15 00:00:00,10978.052099999972,41,800,8
1974-02-16 00:00:00,9991.26090000011,41,800,8
1974-02-17 00:00:00,9004.469699999783,41,800,8
1974-02-18 00:00:00,9991.26090000011,41,800,8
1974-02-19 00:00:00,7894.329599999823,41,800,8
1974-02-20 00:00:00,8881.12080000015,41,800,8
1974-02-21 00:00:00,6907.538399999961,41,800,8
1974-02-22 00:00:00,7894.329600000288,41,800,8
1974-02-23 00:00:00,8881.120799999684,41,800,8
1974-02-24 00:00:00,7894.329600000288,41,800,8
1974-02-25 00:00:00,6907.538399999496,41,800,8
1974-02-26 00:00:00,7770.980700000189,41,800,8
1974-02-27 00:00:00,3947.1647999999113,41,800,8
1974-02-28 00:00:00,986.7912000003271,41,800,8
1974-03-01 00:00:00,1973.5824000001885,41,800,8
1974-03-02 00:00:00,1850.2334999996237,41,800,8
1974-03-03 00:00:00,-1850.2334999996237,41,800,8
1974-03-04 00:00:00,-2960.3736000005156,41,800,8
1974-03-05 00:00:00,0,41,800,8
1974-03-06 00:00:00,0,41,800,8
1974-03-07 00:00:00,0,41,800,8
1974-03-08 00:00:00,986.7912000003271,41,800,8
1974-03-09 00:00:00,-986.7912000003271,41,800,8
1974-03-10 00:00:00,986.7912000003271,41,800,8
1974-03-11 00:00:00,-986.7912000003271,41,800,8
1974-03-12 00:00:00,-8881.120799999684,41,800,8
1974-03-13 00:00:00,-17638.8927000002,41,800,8
1974-03-14 00:00:00,-11841.494399999734,41,800,8
1974-03-15 00:00:00,-13815.076800000388,41,800,8
1974-03-16 00:00:00,-9867.912000000011,41,800,8
1974-03-17 00:00:00,-9004.469699999783,41,800,8
1974-03-18 00:00:00,-4933.955999999773,41,800,8
1974-03-19 00:00:00,-4933.956000000238,41,800,8
1974-03-20 00:00:00,986.7911999998614,41,800,8
1974-03-21 00:00:00,986.7911999998614,41,800,8
1974-03-22 00:00:00,0,41,800,8
1974-03-23 00:00:00,0,41,800,8
1974-03-24 00:00:00,986.7912000003271,41,800,8
1974-03-25 00:00:00,-986.7912000003271,41,800,8
1974-03-26 00:00:00,-986.7911999998614,41,800,8
1974-03-27 00:00:00,-4070.5136999995448,41,800,8
1974-03-28 00:00:00,0,41,800,8
1974-03-29 00:00:00,1110.1400999999605,41,800,8
1974-03-30 00:00:00,0,41,800,8
1974-03-31 00:00:00,986.7911999993958,41,800,8
1974-04-01 00:00:00,1973.5824000001885,41,800,8
1974-04-02 00:00:00,1973.5824000001885,41,800,8
1974-04-03 00:00:00,986.7911999998614,41,800,8
1974-04-04 00:00:00,5920.7472000001,41,800,8
1974-04-05 00:00:00,6044.096100000199,41,800,8
1974-04-06 00:00:00,5920.747199999634,41,800,8
1974-04-07 00:00:00,5920.7472000001,41,800,8
1974-04-08 00:00:00,7894.329600000288,41,800,8
1974-04-09 00:00:00,9867.912000000011,41,800,8
1974-04-10 00:00:00,9867.912000000011,41,800,8
1974-04-11 00:00:00,9867.912000000011,41,800,8
1974-04-12 00:00:00,9744.563099999912,41,800,8
1974-04-13 00:00:00,9744.563099999912,41,800,8
1974-04-14 00:00:00,11718.145499999635,41,800,8
1974-04-15 00:00:00,11718.1455000001,41,800,8
1974-04-16 00:00:00,11594.796600000001,41,800,8
1974-04-17 00:00:00,9621.214200000279,41,800,8
1974-04-18 00:00:00,0,41,800,8
1974-04-19 00:00:00,0,41,800,8
1974-04-20 00:00:00,-986.7912000003271,41,800,8
1974-04-21 00:00:00,-1850.2335000000894,41,800,8
1974-04-22 00:00:00,1850.2335000000894,41,800,8
1974-04-23 00:00:00,4810.607100000605,41,800,8
1974-04-24 00:00:00,7770.980699999724,41,800,8
1974-04-25 00:00:00,7647.63180000009,41,800,8
1974-04-26 00:00:00,9621.214199999813,41,800,8
1974-04-27 00:00:00,9497.86530000018,41,800,8
1974-04-28 00:00:00,10484.656500000041,41,800,8
1974-04-29 00:00:00,7647.6317999996245,41,800,8
1974-04-30 00:00:00,7524.282899999991,41,800,8
1974-05-01 00:00:00,9497.86530000018,41,800,8
1974-05-02 00:00:00,1850.2335000000894,41,800,8
1974-05-03 00:00:00,0,41,800,8
1974-05-04 00:00:00,-863.442300000228,41,800,8
1974-05-05 00:00:00,863.442300000228,41,800,8
1974-05-06 00:00:00,-2837.0247000004165,41,800,8
1974-05-07 00:00:00,1973.5824000001885,41,800,8
1974-05-08 00:00:00,-3823.8158999998122,41,800,8
1974-05-09 00:00:00,-9497.865299999714,41,800,8
1974-05-10 00:00:00,-2837.0247000004165,41,800,8
1974-05-11 00:00:00,0,41,800,8
1974-05-12 00:00:00,4810.607099999674,41,800,8
1974-05-13 00:00:00,5674.049400000367,41,800,8
1974-05-14 00:00:00,10361.307599999942,41,800,8
1974-05-15 00:00:00,10361.307600000408,41,800,8
1974-05-16 00:00:00,15048.565799999516,41,800,8
1974-05-17 00:00:00,14925.216899999883,41,800,8
1974-05-18 00:00:00,13938.425700000022,41,800,8
1974-05-19 00:00:00,15788.659200000111,41,800,8
1974-05-20 00:00:00,15665.310300000012,41,800,8
1974-05-21 00:00:00,17515.5438000001,41,800,8
1974-05-22 00:00:00,20105.870699999854,41,800,8
1974-05-23 00:00:00,21832.75530000031,41,800,8
1974-05-24 00:00:00,21709.406399999745,41,800,8
1974-05-25 00:00:00,21586.05750000011,41,800,8
1974-05-26 00:00:00,18008.939400000032,41,800,8
1974-05-27 00:00:00,18749.032799999695,41,800,8
1974-05-28 00:00:00,15171.914700000547,41,800,8
1974-05-29 00:00:00,13321.681199999526,41,800,8
1974-05-30 00:00:00,15048.565800000448,41,800,8
1974-05-31 00:00:00,15912.008099999744,41,800,8
1974-06-01 00:00:00,15788.659199999645,41,800,8
1974-06-02 00:00:00,18378.98610000033,41,800,8
1974-06-03 00:00:00,18378.98610000033,41,800,8
1974-06-04 00:00:00,17268.845999999903,41,800,8
1974-06-05 00:00:00,15665.310299999546,41,800,8
1974-06-06 00:00:00,11224.74990000017,41,800,8
1974-06-07 00:00:00,11101.40100000007,41,800,8
1974-06-08 00:00:00,11224.74990000017,41,800,8
1974-06-09 00:00:00,0,41,800,8
1974-06-10 00:00:00,-4317.211500000209,41,800,8
1974-06-11 00:00:00,0,41,800,8
1974-06-12 00:00:00,0,41,800,8
1974-06-13 00:00:00,0,41,800,8
1974-06-14 00:00:00,-3453.7691999999806,41,800,8
1974-06-15 00:00:00,-3453.7691999999806,41,800,8
1974-06-16 00:00:00,-863.442300000228,41,800,8
1974-06-17 00:00:00,0,41,800,8
1974-06-18 00:00:00,863.442300000228,41,800,8
1974-06-19 00:00:00,863.442300000228,41,800,8
1974-06-20 00:00:00,3453.769199999515,41,800,8
1974-06-21 00:00:00,4317.211500000209,41,800,8
1974-06-22 00:00:00,4317.211500000209,41,800,8
1974-06-23 00:00:00,5057.304899999872,41,800,8
1974-06-24 00:00:00,5180.653799999971,41,800,8
1974-06-25 00:00:00,5180.653799999971,41,800,8
1974-06-26 00:00:00,6784.189499999862,41,800,8
1974-06-27 00:00:00,5920.7472000001,41,800,8
1974-06-28 00:00:00,9374.51640000008,41,800,8
1974-06-29 00:00:00,9374.51640000008,41,800,8
1974-06-30 00:00:00,10978.052099999972,41,800,8
1974-07-01 00:00:00,9251.167499999981,41,800,8
1974-07-02 00:00:00,5920.7472000001,41,800,8
1974-07-03 00:00:00,1726.8845999999903,41,800,8
1974-07-04 00:00:00,3330.420299999416,41,800,8
1974-07-05 00:00:00,2590.3269000002183,41,800,8
1974-07-06 00:00:00,863.442300000228,41,800,8
1974-07-07 00:00:00,1603.5356999998912,41,800,8
1974-07-08 00:00:00,4193.8626000001095,41,800,8
1974-07-09 00:00:00,3453.7691999999806,41,800,8
1974-07-10 00:00:00,4193.8626000001095,41,800,8
1974-07-11 00:00:00,1603.5356999998912,41,800,8
1974-07-12 00:00:00,1726.8845999999903,41,800,8
1974-07-13 00:00:00,1603.5356999998912,41,800,8
1974-07-14 00:00:00,3330.420300000347,41,800,8
1974-07-15 00:00:00,5920.747199999634,41,800,8
1974-07-16 00:00:00,4933.956000000238,41,800,8
1974-07-17 00:00:00,4193.862599999644,41,800,8
1974-07-18 00:00:00,3330.420300000347,41,800,8
1974-07-19 00:00:00,2590.3269000002183,41,800,8
1974-07-20 00:00:00,2466.9779999996535,41,800,8
1974-07-21 00:00:00,5797.398300000001,41,800,8
1974-07-22 00:00:00,6660.840599999763,41,800,8
1974-07-23 00:00:00,9867.912000000011,41,800,8
1974-07-24 00:00:00,5797.398300000466,41,800,8
1974-07-25 00:00:00,4933.955999999773,41,800,8
1974-07-26 00:00:00,4933.956000000238,41,800,8
1974-07-27 00:00:00,5797.398300000001,41,800,8
1974-07-28 00:00:00,10608.005399999674,41,800,8
1974-07-29 00:00:00,11471.447700000368,41,800,8
1974-07-30 00:00:00,12211.541099999566,41,800,8
1974-07-31 00:00:00,11348.098800000269,41,800,8
1974-08-01 00:00:00,11224.749899999704,41,800,8
1974-08-02 00:00:00,11224.74990000017,41,800,8
1974-08-03 00:00:00,11224.74990000017,41,800,8
1974-08-04 00:00:00,13568.378999999724,41,800,8
1974-08-05 00:00:00,7894.329600000288,41,800,8
1974-08-06 00:00:00,-3947.164800000377,41,800,8
1974-08-07 00:00:00,0,41,800,8
1974-08-08 00:00:00,9497.86530000018,41,800,8
1974-08-09 00:00:00,10978.052099999972,41,800,8
1974-08-10 00:00:00,14185.12350000022,41,800,8
1974-08-11 00:00:00,20229.219599999717,41,800,8
1974-08-12 00:00:00,20969.313000000082,41,800,8
1974-08-13 00:00:00,20722.615200000113,41,800,8
1974-08-14 00:00:00,17515.543799999872,41,800,8
1974-08-15 00:00:00,15912.00810000021,41,800,8
1974-08-16 00:00:00,17268.845999999903,41,800,8
1974-08-17 00:00:00,17268.846000000132,41,800,8
1974-08-18 00:00:00,14061.774599999888,41,800,8
1974-08-19 00:00:00,16282.054799999809,41,800,8
1974-08-20 00:00:00,13198.332300000358,41,800,8
1974-08-21 00:00:00,11718.145499999868,41,800,8
1974-08-22 00:00:00,10854.703199999873,41,800,8
1974-08-23 00:00:00,11594.796600000001,41,800,8
1974-08-24 00:00:00,11471.447700000135,41,800,8
1974-08-25 00:00:00,12211.541100000031,41,800,8
1974-08-26 00:00:00,9991.260899999877,41,800,8
1974-08-27 00:00:00,8511.074100000085,41,800,8
1974-08-28 00:00:00,6414.142799999798,41,800,8
1974-08-29 00:00:00,1356.8379000001587,41,800,8
1974-08-30 00:00:00,-4193.8626000001095,41,800,8
1974-08-31 00:00:00,-7894.329599999823,41,800,8
1974-09-01 00:00:00,-9251.167499999981,41,800,8
1974-09-02 00:00:00,-5674.0494000001345,41,800,8
1974-09-03 00:00:00,-26520.01350000012,41,800,8
1974-09-04 00:00:00,-20352.568500000052,41,800,8
1974-09-05 00:00:00,-8757.771899999818,41,800,8
1974-09-06 00:00:00,-8017.678499999922,41,800,8
1974-09-07 00:00:00,-7400.934000000125,41,800,8
1974-09-08 00:00:00,-3700.466999999946,41,800,8
1974-09-09 00:00:00,-2960.37360000005,41,800,8
1974-09-10 00:00:00,-2960.37360000005,41,800,8
1974-09-11 00:00:00,-2220.280199999921,41,800,8
1974-09-12 00:00:00,-5920.7472000001,41,800,8
1974-09-13 00:00:00,-7400.933999999892,41,800,8
1974-09-14 00:00:00,-5920.747199999867,41,800,8
1974-09-15 00:00:00,-5304.00270000007,41,800,8
1974-09-16 00:00:00,-7400.933999999892,41,800,8
1974-09-17 00:00:00,-8264.37630000012,41,800,8
1974-09-18 00:00:00,-8264.37630000012,41,800,8
1974-09-19 00:00:00,-18995.730599999893,41,800,8
1974-09-20 00:00:00,-42802.06829999992,41,800,8
1974-09-21 00:00:00,-50696.397900000215,41,800,8
1974-09-22 00:00:00,-51683.18909999984,41,800,8
1974-09-23 00:00:00,-68088.59280000022,41,800,8
1974-09-24 00:00:00,-75612.87569999976,41,800,8
1974-09-25 00:00:00,-96705.53759999992,41,800,8
1974-09-26 00:00:00,-109410.47430000035,41,800,8
1974-09-27 00:00:00,-113110.94130000008,41,800,8
1974-09-28 00:00:00,-100159.3067999999,41,800,8
1974-09-29 00:00:00,-77463.1092000003,41,800,8
1974-09-30 00:00:00,-29357.03819999937,41,800,8
1974-10-01 00:00:00,-12334.89000000013,41,800,8
1974-10-02 00:00:00,-4810.607100000139,41,800,8
1974-10-03 00:00:00,-986.7912000003271,41,800,8
1974-10-04 00:00:00,-863.4422999992967,41,800,8
1974-10-05 00:00:00,-986.7912000003271,41,800,8
1974-10-06 00:00:00,0,41,800,8
1974-10-07 00:00:00,-986.7911999998614,41,800,8
1974-10-08 00:00:00,0,41,800,8
1974-10-09 00:00:00,986.7911999998614,41,800,8
1974-10-10 00:00:00,-4810.607100000139,41,800,8
1974-10-11 00:00:00,-7647.6317999996245,41,800,8
1974-10-12 00:00:00,-9621.214200000279,41,800,8
1974-10-13 00:00:00,-13445.03010000009,41,800,8
1974-10-14 00:00:00,-20352.568500000052,41,800,8
1974-10-15 00:00:00,-9744.563099999912,41,800,8
1974-10-16 00:00:00,-11594.796599999536,41,800,8
1974-10-17 00:00:00,-16652.10150000034,41,800,8
1974-10-18 00:00:00,-16775.450399999972,41,800,8
1974-10-19 00:00:00,-16775.450399999972,41,800,8
1974-10-20 00:00:00,-13815.076800000388,41,800,8
1974-10-21 00:00:00,-13938.425699999556,41,800,8
1974-10-22 00:00:00,-12951.63450000016,41,800,8
1974-10-23 00:00:00,-16035.356999999844,41,800,8
1974-10-24 00:00:00,-20105.870699999854,41,800,8
1974-10-25 00:00:00,-15171.914700000547,41,800,8
1974-10-26 00:00:00,-7030.887299999595,41,800,8
1974-10-27 00:00:00,-15295.26360000018,41,800,8
1974-10-28 00:00:00,-8141.027399999555,41,800,8
1974-10-29 00:00:00,-10237.958700000308,41,800,8
1974-10-30 00:00:00,-15295.26360000018,41,800,8
1974-10-31 00:00:00,-4070.5136999995448,41,800,8
1974-11-01 00:00:00,-7277.585100000724,41,800,8
1974-11-02 00:00:00,-16405.403699999675,41,800,8
1974-11-03 00:00:00,-10361.307599999942,41,800,8
1974-11-04 00:00:00,-5180.653799999971,41,800,8
1974-11-05 00:00:00,-10361.307599999942,41,800,8
1974-11-06 00:00:00,-7894.329599999823,41,800,8
1974-11-07 00:00:00,-5674.049400000367,41,800,8
1974-11-08 00:00:00,-9374.51640000008,41,800,8
1974-11-09 00:00:00,-10484.656500000041,41,800,8
1974-11-10 00:00:00,-9497.865299999714,41,800,8
1974-11-11 00:00:00,-10484.656500000041,41,800,8
1974-11-12 00:00:00,-12581.587799999863,41,800,8
1974-11-13 00:00:00,-12704.936699999962,41,800,8
1974-11-14 00:00:00,-6414.142800000031,41,800,8
1974-11-15 00:00:00,-14801.86800000025,41,800,8
1974-11-16 00:00:00,-10731.35430000024,41,800,8
1974-11-17 00:00:00,-11718.1455000001,41,800,8
1974-11-18 00:00:00,-12828.285599999595,41,800,8
1974-11-19 00:00:00,-11841.4944000002,41,800,8
1974-11-20 00:00:00,-10731.354299999774,41,800,8
1974-11-21 00:00:00,-10731.35430000024,41,800,8
1974-11-22 00:00:00,-13074.983399999794,41,800,8
1974-11-23 00:00:00,-12951.63450000016,41,800,8
1974-11-24 00:00:00,-10854.703199999873,41,800,8
1974-11-25 00:00:00,-10978.052099999972,41,800,8
1974-11-26 00:00:00,-10854.703200000338,41,800,8
1974-11-27 00:00:00,-10978.052099999972,41,800,8
1974-11-28 00:00:00,-8757.77190000005,41,800,8
1974-11-29 00:00:00,-8757.771899999585,41,800,8
1974-11-30 00:00:00,-8881.12080000015,41,800,8
1974-12-01 00:00:00,-8757.77190000005,41,800,8
1974-12-02 00:00:00,-11101.40100000007,41,800,8
1974-12-03 00:00:00,-14431.821299999487,41,800,8
1974-12-04 00:00:00,-15541.961400000378,41,800,8
1974-12-05 00:00:00,-14555.170200000051,41,800,8
1974-12-06 00:00:00,-14555.170200000051,41,800,8
1974-12-07 00:00:00,-14555.170199999586,41,800,8
1974-12-08 00:00:00,-13568.37900000019,41,800,8
1974-12-09 00:00:00,-13445.03010000009,41,800,8
1974-12-10 00:00:00,-14801.86800000025,41,800,8
1974-12-11 00:00:00,-13568.378999999724,41,800,8
1974-12-12 00:00:00,-8017.678500000387,41,800,8
1974-12-13 00:00:00,-3453.769199999515,41,800,8
1974-12-14 00:00:00,-2220.280199999921,41,800,8
1974-12-15 00:00:00,3453.7691999999806,41,800,8
1974-12-16 00:00:00,3330.4202999998815,41,800,8
1974-12-17 00:00:00,1233.4890000000596,41,800,8
1974-12-18 00:00:00,2220.280199999921,41,800,8
1974-12-19 00:00:00,3453.7691999999806,41,800,8
1974-12-20 00:00:00,3330.4202999998815,41,800,8
1974-12-21 00:00:00,3453.7691999999806,41,800,8
1974-12-22 00:00:00,3453.7692000004463,41,800,8
1974-12-23 00:00:00,1110.1400999994949,41,800,8
1974-12-24 00:00:00,1110.1400999999605,41,800,8
1974-12-25 00:00:00,2220.2802000003867,41,800,8
1974-12-26 00:00:00,1233.4890000000596,41,800,8
1974-12-27 00:00:00,1110.1400999999605,41,800,8
1974-12-28 00:00:00,-1110.1400999999605,41,800,8
1974-12-29 00:00:00,0,41,800,8
1974-12-30 00:00:00,1110.1400999999605,41,800,8
1974-12-31 00:00:00,1110.1400999999605,41,800,8
1975-01-01 00:00:00,1110.1400999999605,41,800,8
1975-01-02 00:00:00,0,41,800,8
1975-01-03 00:00:00,1110.1400999999605,41,800,8
1975-01-04 00:00:00,0,41,800,8
1975-01-05 00:00:00,0,41,800,8
1975-01-06 00:00:00,-1110.1400999999605,41,800,8
1975-01-07 00:00:00,1110.1400999999605,41,800,8
1975-01-08 00:00:00,1110.1400999999605,41,800,8
1975-01-09 00:00:00,1233.4890000000596,41,800,8
1975-01-10 00:00:00,1110.1400999999605,41,800,8
1975-01-11 00:00:00,2220.280199999921,41,800,8
1975-01-12 00:00:00,9004.469700000249,41,800,8
1975-01-13 00:00:00,8017.678499999922,41,800,8
1975-01-14 00:00:00,6660.840600000229,41,800,8
1975-01-15 00:00:00,7894.329599999823,41,800,8
1975-01-16 00:00:00,9004.469699999783,41,800,8
1975-01-17 00:00:00,9004.469700000249,41,800,8
1975-01-18 00:00:00,8881.120799999684,41,800,8
1975-01-19 00:00:00,14555.170200000051,41,800,8
1975-01-20 00:00:00,13321.681199999992,41,800,8
1975-01-21 00:00:00,7770.980700000189,41,800,8
1975-01-22 00:00:00,3330.4202999998815,41,800,8
1975-01-23 00:00:00,2220.2802000003867,41,800,8
1975-01-24 00:00:00,2220.2801999994554,41,800,8
1975-01-25 00:00:00,2220.280199999921,41,800,8
1975-01-26 00:00:00,5550.700500000268,41,800,8
1975-01-27 00:00:00,9867.912000000011,41,800,8
1975-01-28 00:00:00,7770.980700000189,41,800,8
1975-01-29 00:00:00,5550.700499999803,41,800,8
1975-01-30 00:00:00,7647.6317999996245,41,800,8
1975-01-31 00:00:00,7647.631800000556,41,800,8
1975-02-01 00:00:00,7647.63180000009,41,800,8
1975-02-02 00:00:00,8757.771899999585,41,800,8
1975-02-03 00:00:00,4440.560399999842,41,800,8
1975-02-04 00:00:00,4317.211500000209,41,800,8
1975-02-05 00:00:00,4317.211500000209,41,800,8
1975-02-06 00:00:00,5550.700499999803,41,800,8
1975-02-07 00:00:00,5427.3515999997035,41,800,8
1975-02-08 00:00:00,5427.351600000635,41,800,8
1975-02-09 00:00:00,6537.491699999664,41,800,8
1975-02-10 00:00:00,3207.071400000248,41,800,8
1975-02-11 00:00:00,3207.0713999997824,41,800,8
1975-02-12 00:00:00,3330.4202999998815,41,800,8
1975-02-13 00:00:00,986.7912000003271,41,800,8
1975-02-14 00:00:00,1110.1400999999605,41,800,8
1975-02-15 00:00:00,1110.1400999999605,41,800,8
1975-02-16 00:00:00,0,41,800,8
1975-02-17 00:00:00,-3207.071400000248,41,800,8
1975-02-18 00:00:00,-1110.1400999999605,41,800,8
1975-02-19 00:00:00,-2220.280199999921,41,800,8
1975-02-20 00:00:00,-1110.1400999999605,41,800,8
1975-02-21 00:00:00,1110.1400999999605,41,800,8
1975-02-22 00:00:00,2220.280199999921,41,800,8
1975-02-23 00:00:00,2096.9313000002876,41,800,8
1975-02-24 00:00:00,-986.7912000003271,41,800,8
1975-02-25 00:00:00,-4440.560399999842,41,800,8
1975-02-26 00:00:00,-3207.0713999997824,41,800,8
1975-02-27 00:00:00,-1110.1401000004262,41,800,8
1975-02-28 00:00:00,0,41,800,8
1975-03-01 00:00:00,-986.7911999998614,41,800,8
1975-03-02 00:00:00,0,41,800,8
1975-03-03 00:00:00,986.7911999998614,41,800,8
1975-03-04 00:00:00,-986.7911999998614,41,800,8
1975-03-05 00:00:00,0,41,800,8
1975-03-06 00:00:00,-2220.280199999921,41,800,8
1975-03-07 00:00:00,-1110.1401000004262,41,800,8
1975-03-08 00:00:00,-2096.9312999993563,41,800,8
1975-03-09 00:00:00,-2220.2802000003867,41,800,8
1975-03-10 00:00:00,-2220.280199999921,41,800,8
1975-03-11 00:00:00,-2096.9313000002876,41,800,8
1975-03-12 00:00:00,-2220.2801999994554,41,800,8
1975-03-13 00:00:00,1110.1400999994949,41,800,8
1975-03-14 00:00:00,-1110.1400999994949,41,800,8
1975-03-15 00:00:00,0,41,800,8
1975-03-16 00:00:00,-1110.1400999999605,41,800,8
1975-03-17 00:00:00,0,41,800,8
1975-03-18 00:00:00,2220.2801999994554,41,800,8
1975-03-19 00:00:00,2220.2802000003867,41,800,8
1975-03-20 00:00:00,2096.931299999822,41,800,8
1975-03-21 00:00:00,2220.2802000003867,41,800,8
1975-03-22 00:00:00,2096.931299999822,41,800,8
1975-03-23 00:00:00,4440.560399999842,41,800,8
1975-03-24 00:00:00,6414.142800000031,41,800,8
1975-03-25 00:00:00,5427.351600000169,41,800,8
1975-03-26 00:00:00,4317.211499999743,41,800,8
1975-03-27 00:00:00,2220.280199999921,41,800,8
1975-03-28 00:00:00,4317.211500000209,41,800,8
1975-03-29 00:00:00,3207.0713999997824,41,800,8
1975-03-30 00:00:00,-3207.0713999997824,41,800,8
1975-03-31 00:00:00,5304.00270000007,41,800,8
1975-04-01 00:00:00,1110.1400999999605,41,800,8
1975-04-02 00:00:00,4317.211500000209,41,800,8
1975-04-03 00:00:00,10731.354299999774,41,800,8
1975-04-04 00:00:00,11841.494399999734,41,800,8
1975-04-05 00:00:00,11718.1455000001,41,800,8
1975-04-06 00:00:00,6414.142800000031,41,800,8
1975-04-07 00:00:00,-4193.862599999644,41,800,8
1975-04-08 00:00:00,-2220.2802000003867,41,800,8
1975-04-09 00:00:00,2220.2802000003867,41,800,8
1975-04-10 00:00:00,7400.933999999892,41,800,8
1975-04-11 00:00:00,6414.142799999565,41,800,8
1975-04-12 00:00:00,6414.142800000496,41,800,8
1975-04-13 00:00:00,13691.727899999823,41,800,8
1975-04-14 00:00:00,12704.936699999962,41,800,8
1975-04-15 00:00:00,7400.933999999892,41,800,8
1975-04-16 00:00:00,10608.00540000014,41,800,8
1975-04-17 00:00:00,6290.793900000397,41,800,8
1975-04-18 00:00:00,5180.653799999505,41,800,8
1975-04-19 00:00:00,6290.793899999931,41,800,8
1975-04-20 00:00:00,12581.587800000329,41,800,8
1975-04-21 00:00:00,12581.587799999863,41,800,8
1975-04-22 00:00:00,19735.824000000022,41,800,8
1975-04-23 00:00:00,12334.889999999665,41,800,8
1975-04-24 00:00:00,12458.23890000023,41,800,8
1975-04-25 00:00:00,13321.681199999992,41,800,8
1975-04-26 00:00:00,13321.681199999992,41,800,8
1975-04-27 00:00:00,7154.236200000159,41,800,8
1975-04-28 00:00:00,11224.749899999704,41,800,8
1975-04-29 00:00:00,8264.376300000586,41,800,8
1975-04-30 00:00:00,10978.052099999506,41,800,8
1975-05-01 00:00:00,9251.167499999981,41,800,8
1975-05-02 00:00:00,9127.818600000348,41,800,8
1975-05-03 00:00:00,8017.678499999922,41,800,8
1975-05-04 00:00:00,4070.5136999995448,41,800,8
1975-05-05 00:00:00,5057.3049000003375,41,800,8
1975-05-06 00:00:00,8017.678499999922,41,800,8
1975-05-07 00:00:00,10978.052099999972,41,800,8
1975-05-08 00:00:00,16035.356999999844,41,800,8
1975-05-09 00:00:00,17885.590499999933,41,800,8
1975-05-10 00:00:00,15788.659200000577,41,800,8
1975-05-11 00:00:00,13815.076799999457,41,800,8
1975-05-12 00:00:00,6907.538399999961,41,800,8
1975-05-13 00:00:00,4933.956000000238,41,800,8
1975-05-14 00:00:00,9867.912000000011,41,800,8
1975-05-15 00:00:00,13568.37900000019,41,800,8
1975-05-16 00:00:00,13691.727899999823,41,800,8
1975-05-17 00:00:00,14555.170200000051,41,800,8
1975-05-18 00:00:00,12581.587799999863,41,800,8
1975-05-19 00:00:00,11594.796600000001,41,800,8
1975-05-20 00:00:00,16282.054800000042,41,800,8
1975-05-21 00:00:00,15295.26360000018,41,800,8
1975-05-22 00:00:00,11471.447699999902,41,800,8
1975-05-23 00:00:00,4687.25820000004,41,800,8
1975-05-24 00:00:00,4810.607100000139,41,800,8
1975-05-25 00:00:00,4687.258199999575,41,800,8
1975-05-26 00:00:00,10361.307600000408,41,800,8
1975-05-27 00:00:00,-109287.12540000024,41,800,8
1975-05-28 00:00:00,-48969.51330000022,41,800,8
1975-05-29 00:00:00,-16775.450399999972,41,800,8
1975-05-30 00:00:00,-2960.3735999995843,41,800,8
1975-05-31 00:00:00,-986.7911999998614,41,800,8
1975-06-01 00:00:00,986.7911999998614,41,800,8
1975-06-02 00:00:00,986.7911999998614,41,800,8
1975-06-03 00:00:00,986.7911999998614,41,800,8
1975-06-04 00:00:00,986.7911999998614,41,800,8
1975-06-05 00:00:00,0,41,800,8
1975-06-06 00:00:00,0,41,800,8
