#Data Set Export - Total Storage.Web-Daily-ac-ft@08461200,,,,
Timestamp (UTC-06:00),Value (TCM),Grade Code,Approval Level,Interpolation Type
1956-11-29 00:00:00,492495.2,41,800,2
1956-11-30 00:00:00,493038.0,41,800,2
1956-12-01 00:00:00,494370.2,41,800,2
1956-12-02 00:00:00,494641.5,41,800,2
1956-12-03 00:00:00,495443.3,41,800,2
1956-12-04 00:00:00,497860.9,41,800,2
1956-12-05 00:00:00,493568.4,41,800,2
1956-12-06 00:00:00,491163.1,41,800,2
1956-12-07 00:00:00,486389.5,41,800,2
1956-12-08 00:00:00,482972.7,41,800,2
1956-12-09 00:00:00,478544.5,41,800,2
1956-12-10 00:00:00,471057.2,41,800,2
1956-12-11 00:00:00,465444.8,41,800,2
1956-12-12 00:00:00,459388.4,41,800,2
1956-12-13 00:00:00,451938.1,41,800,2
1956-12-14 00:00:00,444586.5,41,800,2
1956-12-15 00:00:00,437839.3,41,800,2
1956-12-16 00:00:00,430475.4,41,800,2
1956-12-17 00:00:00,423469.2,41,800,2
1956-12-18 00:00:00,415204.8,41,800,2
1956-12-19 00:00:00,405966.0,41,800,2
1956-12-20 00:00:00,397343.9,41,800,2
1956-12-21 00:00:00,389301.5,41,800,2
1956-12-22 00:00:00,381382.5,41,800,2
1956-12-23 00:00:00,372970.1,41,800,2
1956-12-24 00:00:00,363904.0,41,800,2
1956-12-25 00:00:00,355035.2,41,800,2
1956-12-26 00:00:00,347128.5,41,800,2
1956-12-27 00:00:00,343230.7,41,800,2
1956-12-28 00:00:00,342256.3,41,800,2
1956-12-29 00:00:00,340714.4,41,800,2
1956-12-30 00:00:00,339567.3,41,800,2
1956-12-31 00:00:00,338987.5,41,800,2
1957-01-01 00:00:00,338469.4,41,800,2
1957-01-02 00:00:00,337482.7,41,800,2
1957-01-03 00:00:00,336742.6,41,800,2
1957-01-04 00:00:00,335879.1,41,800,2
1957-01-05 00:00:00,334028.9,41,800,2
1957-01-06 00:00:00,332918.7,41,800,2
1957-01-07 00:00:00,330821.8,41,800,2
1957-01-08 00:00:00,328971.6,41,800,2
1957-01-09 00:00:00,324161.0,41,800,2
1957-01-10 00:00:00,317870.2,41,800,2
1957-01-11 00:00:00,310222.5,41,800,2
1957-01-12 00:00:00,301464.8,41,800,2
1957-01-13 00:00:00,291596.9,41,800,2
1957-01-14 00:00:00,282715.7,41,800,2
1957-01-15 00:00:00,274328.0,41,800,2
1957-01-16 00:00:00,265323.5,41,800,2
1957-01-17 00:00:00,257429.2,41,800,2
1957-01-18 00:00:00,249658.2,41,800,2
1957-01-19 00:00:00,240900.4,41,800,2
1957-01-20 00:00:00,236336.5,41,800,2
1957-01-21 00:00:00,230662.5,41,800,2
1957-01-22 00:00:00,225975.2,41,800,2
1957-01-23 00:00:00,221288.0,41,800,2
1957-01-24 00:00:00,217957.5,41,800,2
1957-01-25 00:00:00,214257.1,41,800,2
1957-01-26 00:00:00,211296.7,41,800,2
1957-01-27 00:00:00,208213.0,41,800,2
1957-01-28 00:00:00,204882.6,41,800,2
1957-01-29 00:00:00,202292.2,41,800,2
1957-01-30 00:00:00,199825.3,41,800,2
1957-01-31 00:00:00,197358.3,41,800,2
1957-02-01 00:00:00,196001.4,41,800,2
1957-02-02 00:00:00,195014.6,41,800,2
1957-02-03 00:00:00,194274.6,41,800,2
1957-02-04 00:00:00,193657.8,41,800,2
1957-02-05 00:00:00,192671.0,41,800,2
1957-02-06 00:00:00,191560.9,41,800,2
1957-02-07 00:00:00,189093.9,41,800,2
1957-02-08 00:00:00,187243.7,41,800,2
1957-02-09 00:00:00,185393.4,41,800,2
1957-02-10 00:00:00,185023.4,41,800,2
1957-02-11 00:00:00,184159.9,41,800,2
1957-02-12 00:00:00,182926.5,41,800,2
1957-02-13 00:00:00,181076.2,41,800,2
1957-02-14 00:00:00,178979.3,41,800,2
1957-02-15 00:00:00,177252.4,41,800,2
1957-02-16 00:00:00,177252.4,41,800,2
1957-02-17 00:00:00,179719.4,41,800,2
1957-02-18 00:00:00,183173.2,41,800,2
1957-02-19 00:00:00,186503.6,41,800,2
1957-02-20 00:00:00,188970.6,41,800,2
1957-02-21 00:00:00,191807.6,41,800,2
1957-02-22 00:00:00,195508.0,41,800,2
1957-02-23 00:00:00,199085.2,41,800,2
1957-02-24 00:00:00,203402.4,41,800,2
1957-02-25 00:00:00,208213.0,41,800,2
1957-02-26 00:00:00,216354.0,41,800,2
1957-02-27 00:00:00,222768.2,41,800,2
1957-02-28 00:00:00,228318.9,41,800,2
1957-03-01 00:00:00,233129.5,41,800,2
1957-03-02 00:00:00,237323.3,41,800,2
1957-03-03 00:00:00,240777.1,41,800,2
1957-03-04 00:00:00,243860.8,41,800,2
1957-03-05 00:00:00,246451.1,41,800,2
1957-03-06 00:00:00,252001.9,41,800,2
1957-03-07 00:00:00,255085.6,41,800,2
1957-03-08 00:00:00,258045.9,41,800,2
1957-03-09 00:00:00,260389.6,41,800,2
1957-03-10 00:00:00,262486.5,41,800,2
1957-03-11 00:00:00,266680.4,41,800,2
1957-03-12 00:00:00,270504.2,41,800,2
1957-03-13 00:00:00,272847.8,41,800,2
1957-03-14 00:00:00,275931.5,41,800,2
1957-03-15 00:00:00,278768.6,41,800,2
1957-03-16 00:00:00,282592.4,41,800,2
1957-03-17 00:00:00,285552.8,41,800,2
1957-03-18 00:00:00,288019.7,41,800,2
1957-03-19 00:00:00,289623.3,41,800,2
1957-03-20 00:00:00,291473.5,41,800,2
1957-03-21 00:00:00,293200.4,41,800,2
1957-03-22 00:00:00,296407.5,41,800,2
1957-03-23 00:00:00,298751.1,41,800,2
1957-03-24 00:00:00,300848.0,41,800,2
1957-03-25 00:00:00,302821.6,41,800,2
1957-03-26 00:00:00,305165.2,41,800,2
1957-03-27 00:00:00,308249.0,41,800,2
1957-03-28 00:00:00,316143.3,41,800,2
1957-03-29 00:00:00,317623.5,41,800,2
1957-03-30 00:00:00,319597.1,41,800,2
1957-03-31 00:00:00,319967.1,41,800,2
1957-04-01 00:00:00,319227.0,41,800,2
1957-04-02 00:00:00,318486.9,41,800,2
1957-04-03 00:00:00,318610.3,41,800,2
1957-04-04 00:00:00,319227.0,41,800,2
1957-04-05 00:00:00,319720.4,41,800,2
1957-04-06 00:00:00,320460.5,41,800,2
1957-04-07 00:00:00,321940.7,41,800,2
1957-04-08 00:00:00,322680.8,41,800,2
1957-04-09 00:00:00,323050.8,41,800,2
1957-04-10 00:00:00,324161.0,41,800,2
1957-04-11 00:00:00,324654.4,41,800,2
1957-04-12 00:00:00,325024.4,41,800,2
1957-04-13 00:00:00,325394.5,41,800,2
1957-04-14 00:00:00,325394.5,41,800,2
1957-04-15 00:00:00,329094.9,41,800,2
1957-04-16 00:00:00,339949.6,41,800,2
1957-04-17 00:00:00,347103.9,41,800,2
1957-04-18 00:00:00,351667.8,41,800,2
1957-04-19 00:00:00,356478.4,41,800,2
1957-04-20 00:00:00,370910.2,41,800,2
1957-04-21 00:00:00,412232.1,41,800,2
1957-04-22 00:00:00,425307.1,41,800,2
1957-04-23 00:00:00,443316.0,41,800,2
1957-04-24 00:00:00,481924.2,41,800,2
1957-04-25 00:00:00,487474.9,41,800,2
1957-04-26 00:00:00,491175.4,41,800,2
1957-04-27 00:00:00,529413.6,41,800,2
1957-04-28 00:00:00,635987.1,41,800,2
1957-04-29 00:00:00,723688.1,41,800,2
1957-04-30 00:00:00,815459.7,41,800,2
1957-05-01 00:00:00,917222.6,41,800,2
1957-05-02 00:00:00,960024.7,41,800,2
1957-05-03 00:00:00,981117.3,41,800,2
1957-05-04 00:00:00,994562.4,41,800,2
1957-05-05 00:00:00,999989.7,41,800,2
1957-05-06 00:00:00,1008994.2,41,800,2
1957-05-07 00:00:00,1016765.2,41,800,2
1957-05-08 00:00:00,1022685.9,41,800,2
1957-05-09 00:00:00,1027249.8,41,800,2
1957-05-10 00:00:00,1032307.1,41,800,2
1957-05-11 00:00:00,1037857.8,41,800,2
1957-05-12 00:00:00,1042915.2,41,800,2
1957-05-13 00:00:00,1098915.6,41,800,2
1957-05-14 00:00:00,1189330.3,41,800,2
1957-05-15 00:00:00,1257542.3,41,800,2
1957-05-16 00:00:00,1353877.8,41,800,2
1957-05-17 00:00:00,1419376.1,41,800,2
1957-05-18 00:00:00,1488821.5,41,800,2
1957-05-19 00:00:00,1544698.6,41,800,2
1957-05-20 00:00:00,1614267.4,41,800,2
1957-05-21 00:00:00,1678285.5,41,800,2
1957-05-22 00:00:00,1707272.5,41,800,2
1957-05-23 00:00:00,1702091.8,41,800,2
1957-05-24 00:00:00,1687289.9,41,800,2
1957-05-25 00:00:00,1669281.0,41,800,2
1957-05-26 00:00:00,1652135.5,41,800,2
1957-05-27 00:00:00,1698268.0,41,800,2
1957-05-28 00:00:00,1853811.0,41,800,2
1957-05-29 00:00:00,1981723.8,41,800,2
1957-05-30 00:00:00,2115680.7,41,800,2
1957-05-31 00:00:00,2167610.6,41,800,2
1957-06-01 00:00:00,2186976.4,41,800,2
1957-06-02 00:00:00,2263822.8,41,800,2
1957-06-03 00:00:00,2344986.4,41,800,2
1957-06-04 00:00:00,2385938.2,41,800,2
1957-06-05 00:00:00,2395806.1,41,800,2
1957-06-06 00:00:00,2395806.1,41,800,2
1957-06-07 00:00:00,2394202.6,41,800,2
1957-06-08 00:00:00,2393339.2,41,800,2
1957-06-09 00:00:00,2395806.1,41,800,2
1957-06-10 00:00:00,2396669.6,41,800,2
1957-06-11 00:00:00,2394202.6,41,800,2
1957-06-12 00:00:00,2391735.6,41,800,2
1957-06-13 00:00:00,2389268.7,41,800,2
1957-06-14 00:00:00,2385938.2,41,800,2
1957-06-15 00:00:00,2381867.7,41,800,2
1957-06-16 00:00:00,2379400.7,41,800,2
1957-06-17 00:00:00,2373603.3,41,800,2
1957-06-18 00:00:00,2382607.8,41,800,2
1957-06-19 00:00:00,2394202.6,41,800,2
1957-06-20 00:00:00,2404934.0,41,800,2
1957-06-21 00:00:00,2412334.9,41,800,2
1957-06-22 00:00:00,2418995.7,41,800,2
1957-06-23 00:00:00,2423189.6,41,800,2
1957-06-24 00:00:00,2427383.5,41,800,2
1957-06-25 00:00:00,2430713.9,41,800,2
1957-06-26 00:00:00,2434044.3,41,800,2
1957-06-27 00:00:00,2434784.4,41,800,2
1957-06-28 00:00:00,2434044.3,41,800,2
1957-06-29 00:00:00,2434044.3,41,800,2
1957-06-30 00:00:00,2434784.4,41,800,2
1957-07-01 00:00:00,2434044.3,41,800,2
1957-07-02 00:00:00,2432317.4,41,800,2
1957-07-03 00:00:00,2430713.9,41,800,2
1957-07-04 00:00:00,2427383.5,41,800,2
1957-07-05 00:00:00,2423189.6,41,800,2
1957-07-06 00:00:00,2419859.2,41,800,2
1957-07-07 00:00:00,2415665.3,41,800,2
1957-07-08 00:00:00,2408264.4,41,800,2
1957-07-09 00:00:00,2402467.0,41,800,2
1957-07-10 00:00:00,2395806.1,41,800,2
1957-07-11 00:00:00,2390008.7,41,800,2
1957-07-12 00:00:00,2385074.8,41,800,2
1957-07-13 00:00:00,2379400.7,41,800,2
1957-07-14 00:00:00,2372739.9,41,800,2
1957-07-15 00:00:00,2367805.9,41,800,2
1957-07-16 00:00:00,2362995.3,41,800,2
1957-07-17 00:00:00,2358924.8,41,800,2
1957-07-18 00:00:00,2355594.4,41,800,2
1957-07-19 00:00:00,2349920.3,41,800,2
1957-07-20 00:00:00,2345849.8,41,800,2
1957-07-21 00:00:00,2340175.8,41,800,2
1957-07-22 00:00:00,2335241.8,41,800,2
1957-07-23 00:00:00,2330431.2,41,800,2
1957-07-24 00:00:00,2323893.7,41,800,2
1957-07-25 00:00:00,2318959.8,41,800,2
1957-07-26 00:00:00,2315876.0,41,800,2
1957-07-27 00:00:00,2311805.5,41,800,2
1957-07-28 00:00:00,2307858.4,41,800,2
1957-07-29 00:00:00,2303787.9,41,800,2
1957-07-30 00:00:00,2301320.9,41,800,2
1957-07-31 00:00:00,2298113.8,41,800,2
1957-08-01 00:00:00,2294906.7,41,800,2
1957-08-02 00:00:00,2293303.2,41,800,2
1957-08-03 00:00:00,2290959.6,41,800,2
1957-08-04 00:00:00,2288492.6,41,800,2
1957-08-05 00:00:00,2286889.0,41,800,2
1957-08-06 00:00:00,2285408.9,41,800,2
1957-08-07 00:00:00,2283805.3,41,800,2
1957-08-08 00:00:00,2282201.8,41,800,2
1957-08-09 00:00:00,2280598.3,41,800,2
1957-08-10 00:00:00,2272580.6,41,800,2
1957-08-11 00:00:00,2264686.2,41,800,2
1957-08-12 00:00:00,2255065.0,41,800,2
1957-08-13 00:00:00,2246430.6,41,800,2
1957-08-14 00:00:00,2238536.3,41,800,2
1957-08-15 00:00:00,2229901.8,41,800,2
1957-08-16 00:00:00,2221267.4,41,800,2
1957-08-17 00:00:00,2213373.1,41,800,2
1957-08-18 00:00:00,2204862.0,41,800,2
1957-08-19 00:00:00,2200174.8,41,800,2
1957-08-20 00:00:00,2194747.4,41,800,2
1957-08-21 00:00:00,2188456.6,41,800,2
1957-08-22 00:00:00,2182289.2,41,800,2
1957-08-23 00:00:00,2176121.7,41,800,2
1957-08-24 00:00:00,2169954.3,41,800,2
1957-08-25 00:00:00,2164526.9,41,800,2
1957-08-26 00:00:00,2155769.1,41,800,2
1957-08-27 00:00:00,2144667.7,41,800,2
1957-08-28 00:00:00,2134676.5,41,800,2
1957-08-29 00:00:00,2124068.5,41,800,2
1957-08-30 00:00:00,2111856.9,41,800,2
1957-08-31 00:00:00,2096808.4,41,800,2
1957-09-01 00:00:00,2082499.9,41,800,2
1957-09-02 00:00:00,2068314.8,41,800,2
1957-09-03 00:00:00,2056473.3,41,800,2
1957-09-04 00:00:00,2045371.9,41,800,2
1957-09-05 00:00:00,2036490.7,41,800,2
1957-09-06 00:00:00,2029089.8,41,800,2
1957-09-07 00:00:00,2023169.0,41,800,2
1957-09-08 00:00:00,2018851.8,41,800,2
1957-09-09 00:00:00,2015151.4,41,800,2
1957-09-10 00:00:00,2011450.9,41,800,2
1957-09-11 00:00:00,2007873.8,41,800,2
1957-09-12 00:00:00,2001953.0,41,800,2
1957-09-13 00:00:00,1996155.6,41,800,2
1957-09-14 00:00:00,1992578.5,41,800,2
1957-09-15 00:00:00,1987521.2,41,800,2
1957-09-16 00:00:00,1982463.9,41,800,2
1957-09-17 00:00:00,1979503.5,41,800,2
1957-09-18 00:00:00,1977283.2,41,800,2
1957-09-19 00:00:00,1975186.3,41,800,2
1957-09-20 00:00:00,1972966.0,41,800,2
1957-09-21 00:00:00,1970869.1,41,800,2
1957-09-22 00:00:00,2022429.0,41,800,2
1957-09-23 00:00:00,2081759.8,41,800,2
1957-09-24 00:00:00,2108156.5,41,800,2
1957-09-25 00:00:00,2120984.7,41,800,2
1957-09-26 00:00:00,2127028.8,41,800,2
1957-09-27 00:00:00,2131592.8,41,800,2
1957-09-28 00:00:00,2134676.5,41,800,2
1957-09-29 00:00:00,2137020.1,41,800,2
1957-09-30 00:00:00,2138500.3,41,800,2
1957-10-01 00:00:00,2138500.3,41,800,2
1957-10-02 00:00:00,2139240.4,41,800,2
1957-10-03 00:00:00,2139240.4,41,800,2
1957-10-04 00:00:00,2139240.4,41,800,2
1957-10-05 00:00:00,2135416.6,41,800,2
1957-10-06 00:00:00,2130852.7,41,800,2
1957-10-07 00:00:00,2124068.5,41,800,2
1957-10-08 00:00:00,2117160.9,41,800,2
1957-10-09 00:00:00,2109636.6,41,800,2
1957-10-10 00:00:00,2106676.3,41,800,2
1957-10-11 00:00:00,2111116.8,41,800,2
1957-10-12 00:00:00,2111856.9,41,800,2
1957-10-13 00:00:00,2108896.6,41,800,2
1957-10-14 00:00:00,2106676.3,41,800,2
1957-10-15 00:00:00,2104332.6,41,800,2
1957-10-16 00:00:00,2102112.4,41,800,2
1957-10-17 00:00:00,2108896.6,41,800,2
1957-10-18 00:00:00,2134676.5,41,800,2
1957-10-19 00:00:00,2149231.6,41,800,2
1957-10-20 00:00:00,2153055.5,41,800,2
1957-10-21 00:00:00,2155399.1,41,800,2
1957-10-22 00:00:00,2159222.9,41,800,2
1957-10-23 00:00:00,2176861.8,41,800,2
1957-10-24 00:00:00,2178465.3,41,800,2
1957-10-25 00:00:00,2179205.4,41,800,2
1957-10-26 00:00:00,2166870.5,41,800,2
1957-10-27 00:00:00,2169214.2,41,800,2
1957-10-28 00:00:00,2169214.2,41,800,2
1957-10-29 00:00:00,2166130.5,41,800,2
1957-10-30 00:00:00,2162306.6,41,800,2
1957-10-31 00:00:00,2160703.1,41,800,2
1957-11-01 00:00:00,2160703.1,41,800,2
1957-11-02 00:00:00,2160703.1,41,800,2
1957-11-03 00:00:00,2160703.1,41,800,2
1957-11-04 00:00:00,2163786.8,41,800,2
1957-11-05 00:00:00,2165390.4,41,800,2
1957-11-06 00:00:00,2166870.5,41,800,2
1957-11-07 00:00:00,2169214.2,41,800,2
1957-11-08 00:00:00,2173038.0,41,800,2
1957-11-09 00:00:00,2176861.8,41,800,2
1957-11-10 00:00:00,2190800.2,41,800,2
1957-11-11 00:00:00,2193884.0,41,800,2
1957-11-12 00:00:00,2194747.4,41,800,2
1957-11-13 00:00:00,2198571.2,41,800,2
1957-11-14 00:00:00,2198077.8,41,800,2
1957-11-15 00:00:00,2204862.0,41,800,2
1957-11-16 00:00:00,2207945.7,41,800,2
1957-11-17 00:00:00,2209549.3,41,800,2
1957-11-18 00:00:00,2212633.0,41,800,2
1957-11-19 00:00:00,2212633.0,41,800,2
1957-11-20 00:00:00,2214236.5,41,800,2
1957-11-21 00:00:00,2222007.5,41,800,2
1957-11-22 00:00:00,2218060.3,41,800,2
1957-11-23 00:00:00,2213373.1,41,800,2
1957-11-24 00:00:00,2212633.0,41,800,2
1957-11-25 00:00:00,2212633.0,41,800,2
1957-11-26 00:00:00,2212633.0,41,800,2
1957-11-27 00:00:00,2212633.0,41,800,2
1957-11-28 00:00:00,2212633.0,41,800,2
1957-11-29 00:00:00,2210289.4,41,800,2
1957-11-30 00:00:00,2209549.3,41,800,2
1957-12-01 00:00:00,2208685.8,41,800,2
1957-12-02 00:00:00,2211892.9,41,800,2
1957-12-03 00:00:00,2212633.0,41,800,2
1957-12-04 00:00:00,2212633.0,41,800,2
1957-12-05 00:00:00,2212633.0,41,800,2
1957-12-06 00:00:00,2213373.1,41,800,2
1957-12-07 00:00:00,2213373.1,41,800,2
1957-12-08 00:00:00,2214236.5,41,800,2
1957-12-09 00:00:00,2215716.7,41,800,2
1957-12-10 00:00:00,2217320.3,41,800,2
1957-12-11 00:00:00,2216580.2,41,800,2
1957-12-12 00:00:00,2216580.2,41,800,2
1957-12-13 00:00:00,2216580.2,41,800,2
1957-12-14 00:00:00,2217320.3,41,800,2
1957-12-15 00:00:00,2218923.8,41,800,2
1957-12-16 00:00:00,2218060.3,41,800,2
1957-12-17 00:00:00,2218060.3,41,800,2
1957-12-18 00:00:00,2218923.8,41,800,2
1957-12-19 00:00:00,2215716.7,41,800,2
1957-12-20 00:00:00,2208685.8,41,800,2
1957-12-21 00:00:00,2201778.3,41,800,2
1957-12-22 00:00:00,2195487.5,41,800,2
1957-12-23 00:00:00,2190800.2,41,800,2
1957-12-24 00:00:00,2189320.0,41,800,2
1957-12-25 00:00:00,2189320.0,41,800,2
1957-12-26 00:00:00,2187716.5,41,800,2
1957-12-27 00:00:00,2186976.4,41,800,2
1957-12-28 00:00:00,2183029.3,41,800,2
1957-12-29 00:00:00,2179205.4,41,800,2
1957-12-30 00:00:00,2176861.8,41,800,2
1957-12-31 00:00:00,2177725.3,41,800,2
1958-01-01 00:00:00,2178465.3,41,800,2
1958-01-02 00:00:00,2179945.5,41,800,2
1958-01-03 00:00:00,2180809.0,41,800,2
1958-01-04 00:00:00,2228298.3,41,800,2
1958-01-05 00:00:00,2282201.8,41,800,2
1958-01-06 00:00:00,2302184.3,41,800,2
1958-01-07 00:00:00,2311065.4,41,800,2
1958-01-08 00:00:00,2315876.0,41,800,2
1958-01-09 00:00:00,2318219.7,41,800,2
1958-01-10 00:00:00,2321550.1,41,800,2
1958-01-11 00:00:00,2324757.2,41,800,2
1958-01-12 00:00:00,2336105.3,41,800,2
1958-01-13 00:00:00,2338572.2,41,800,2
1958-01-14 00:00:00,2340175.8,41,800,2
1958-01-15 00:00:00,2342519.4,41,800,2
1958-01-16 00:00:00,2344246.3,41,800,2
1958-01-17 00:00:00,2348316.8,41,800,2
1958-01-18 00:00:00,2349920.3,41,800,2
1958-01-19 00:00:00,2350660.4,41,800,2
1958-01-20 00:00:00,2354731.0,41,800,2
1958-01-21 00:00:00,2354731.0,41,800,2
1958-01-22 00:00:00,2355594.4,41,800,2
1958-01-23 00:00:00,2367065.8,41,800,2
1958-01-24 00:00:00,2359664.9,41,800,2
1958-01-25 00:00:00,2369532.8,41,800,2
1958-01-26 00:00:00,2371999.8,41,800,2
1958-01-27 00:00:00,2376070.3,41,800,2
1958-01-28 00:00:00,2380140.8,41,800,2
1958-01-29 00:00:00,2380140.8,41,800,2
1958-01-30 00:00:00,2381004.3,41,800,2
1958-01-31 00:00:00,2382607.8,41,800,2
1958-02-01 00:00:00,2384334.7,41,800,2
1958-02-02 00:00:00,2385568.2,41,800,2
1958-02-03 00:00:00,2385814.9,41,800,2
1958-02-04 00:00:00,2388405.2,41,800,2
1958-02-05 00:00:00,2391735.6,41,800,2
1958-02-06 00:00:00,2394942.7,41,800,2
1958-02-07 00:00:00,2394942.7,41,800,2
1958-02-08 00:00:00,2395806.1,41,800,2
1958-02-09 00:00:00,2396669.6,41,800,2
1958-02-10 00:00:00,2402467.0,41,800,2
1958-02-11 00:00:00,2403207.1,41,800,2
1958-02-12 00:00:00,2404070.5,41,800,2
1958-02-13 00:00:00,2405797.4,41,800,2
1958-02-14 00:00:00,2412334.9,41,800,2
1958-02-15 00:00:00,2414061.8,41,800,2
1958-02-16 00:00:00,2415665.3,41,800,2
1958-02-17 00:00:00,2419859.2,41,800,2
1958-02-18 00:00:00,2422326.2,41,800,2
1958-02-19 00:00:00,2425656.6,41,800,2
1958-02-20 00:00:00,2434044.3,41,800,2
1958-02-21 00:00:00,2445639.1,41,800,2
1958-02-22 00:00:00,2460811.0,41,800,2
1958-02-23 00:00:00,2475982.9,41,800,2
1958-02-24 00:00:00,2486097.6,41,800,2
1958-02-25 00:00:00,2498913.5,41,800,2
1958-02-26 00:00:00,2503983.2,41,800,2
1958-02-27 00:00:00,2513357.7,41,800,2
1958-02-28 00:00:00,2519278.4,41,800,2
1958-03-01 00:00:00,2528776.3,41,800,2
1958-03-02 00:00:00,2528776.3,41,800,2
1958-03-03 00:00:00,2535560.5,41,800,2
1958-03-04 00:00:00,2539877.7,41,800,2
1958-03-05 00:00:00,2543331.5,41,800,2
1958-03-06 00:00:00,2547648.7,41,800,2
1958-03-07 00:00:00,2550239.0,41,800,2
1958-03-08 00:00:00,2554556.2,41,800,2
1958-03-09 00:00:00,2558873.4,41,800,2
1958-03-10 00:00:00,2567507.8,41,800,2
1958-03-11 00:00:00,2571825.1,41,800,2
1958-03-12 00:00:00,2577005.7,41,800,2
1958-03-13 00:00:00,2574415.4,41,800,2
1958-03-14 00:00:00,2574415.4,41,800,2
1958-03-15 00:00:00,2574415.4,41,800,2
1958-03-16 00:00:00,2578856.0,41,800,2
1958-03-17 00:00:00,2583173.2,41,800,2
1958-03-18 00:00:00,2585763.5,41,800,2
1958-03-19 00:00:00,2584900.0,41,800,2
1958-03-20 00:00:00,2584036.6,41,800,2
1958-03-21 00:00:00,2585763.5,41,800,2
1958-03-22 00:00:00,2586626.9,41,800,2
1958-03-23 00:00:00,2587490.4,41,800,2
1958-03-24 00:00:00,2589217.3,41,800,2
1958-03-25 00:00:00,2589217.3,41,800,2
1958-03-26 00:00:00,2588353.8,41,800,2
1958-03-27 00:00:00,2587490.4,41,800,2
1958-03-28 00:00:00,2590080.7,41,800,2
1958-03-29 00:00:00,2593657.8,41,800,2
1958-03-30 00:00:00,2593657.8,41,800,2
1958-03-31 00:00:00,2593657.8,41,800,2
1958-04-01 00:00:00,2593657.8,41,800,2
1958-04-02 00:00:00,2594521.3,41,800,2
1958-04-03 00:00:00,2594521.3,41,800,2
1958-04-04 00:00:00,2593657.8,41,800,2
1958-04-05 00:00:00,2592794.4,41,800,2
1958-04-06 00:00:00,2590080.7,41,800,2
1958-04-07 00:00:00,2582309.7,41,800,2
1958-04-08 00:00:00,2580582.8,41,800,2
1958-04-09 00:00:00,2575278.8,41,800,2
1958-04-10 00:00:00,2566644.4,41,800,2
1958-04-11 00:00:00,2558873.4,41,800,2
1958-04-12 00:00:00,2541974.6,41,800,2
1958-04-13 00:00:00,2541604.6,41,800,2
1958-04-14 00:00:00,2528776.3,41,800,2
1958-04-15 00:00:00,2515948.0,41,800,2
1958-04-16 00:00:00,2503119.7,41,800,2
1958-04-17 00:00:00,2488687.9,41,800,2
1958-04-18 00:00:00,2484370.7,41,800,2
1958-04-19 00:00:00,2472652.5,41,800,2
1958-04-20 00:00:00,2464141.5,41,800,2
1958-04-21 00:00:00,2450696.4,41,800,2
1958-04-22 00:00:00,2435647.9,41,800,2
1958-04-23 00:00:00,2430713.9,41,800,2
1958-04-24 00:00:00,2426520.0,41,800,2
1958-04-25 00:00:00,2416528.8,41,800,2
1958-04-26 00:00:00,2407400.9,41,800,2
1958-04-27 00:00:00,2398273.1,41,800,2
1958-04-28 00:00:00,2387541.8,41,800,2
1958-04-29 00:00:00,2381004.3,41,800,2
1958-04-30 00:00:00,2367805.9,41,800,2
1958-05-01 00:00:00,2349056.9,41,800,2
1958-05-02 00:00:00,2331171.3,41,800,2
1958-05-03 00:00:00,2319946.6,41,800,2
1958-05-04 00:00:00,2322290.2,41,800,2
1958-05-05 00:00:00,2302924.4,41,800,2
1958-05-06 00:00:00,2282201.8,41,800,2
1958-05-07 00:00:00,2261479.2,41,800,2
1958-05-08 00:00:00,2248034.1,41,800,2
1958-05-09 00:00:00,2233849.0,41,800,2
1958-05-10 00:00:00,2215716.7,41,800,2
1958-05-11 00:00:00,2198571.2,41,800,2
1958-05-12 00:00:00,2179945.5,41,800,2
1958-05-13 00:00:00,2232245.5,41,800,2
1958-05-14 00:00:00,2303787.9,41,800,2
1958-05-15 00:00:00,2371136.4,41,800,2
1958-05-16 00:00:00,2410731.4,41,800,2
1958-05-17 00:00:00,2428987.0,41,800,2
1958-05-18 00:00:00,2446502.6,41,800,2
1958-05-19 00:00:00,2460811.0,41,800,2
1958-05-20 00:00:00,2470062.2,41,800,2
1958-05-21 00:00:00,2475119.5,41,800,2
1958-05-22 00:00:00,2477709.8,41,800,2
1958-05-23 00:00:00,2477709.8,41,800,2
1958-05-24 00:00:00,2475982.9,41,800,2
1958-05-25 00:00:00,2472652.5,41,800,2
1958-05-26 00:00:00,2466731.8,41,800,2
1958-05-27 00:00:00,2460811.0,41,800,2
1958-05-28 00:00:00,2455753.7,41,800,2
1958-05-29 00:00:00,2449833.0,41,800,2
1958-05-30 00:00:00,2444035.6,41,800,2
1958-05-31 00:00:00,2434044.3,41,800,2
1958-06-01 00:00:00,2424793.1,41,800,2
1958-06-02 00:00:00,2414061.8,41,800,2
1958-06-03 00:00:00,2400000.0,41,800,2
1958-06-04 00:00:00,2385938.2,41,800,2
1958-06-05 00:00:00,2371136.4,41,800,2
1958-06-06 00:00:00,2351523.9,41,800,2
1958-06-07 00:00:00,2329567.8,41,800,2
1958-06-08 00:00:00,2306994.9,41,800,2
1958-06-09 00:00:00,2285408.9,41,800,2
1958-06-10 00:00:00,2267029.9,41,800,2
1958-06-11 00:00:00,2249637.7,41,800,2
1958-06-12 00:00:00,2230641.9,41,800,2
1958-06-13 00:00:00,2210289.4,41,800,2
1958-06-14 00:00:00,2189320.0,41,800,2
