#Data Set Export - Reservoir Elevation.Web-Daily-m@08461200,,,,
Timestamp (UTC-06:00),Value (m),Grade Code,Approval Level,Interpolation Type
1971-06-01 00:00:00,81.60105600000001,41,800,2
1971-06-02 00:00:00,81.65592,41,800,2
1971-06-03 00:00:00,81.74736,41,800,2
1971-06-04 00:00:00,81.832704,41,800,2
1971-06-05 00:00:00,81.88756800000002,41,800,2
1971-06-06 00:00:00,81.93024000000001,41,800,2
1971-06-07 00:00:00,81.979008,41,800,2
1971-06-08 00:00:00,82.03996800000002,41,800,2
1971-06-09 00:00:00,82.09788000000002,41,800,2
1971-06-10 00:00:00,82.152744,41,800,2
1971-06-11 00:00:00,82.180176,41,800,2
1971-06-12 00:00:00,82.18932,41,800,2
1971-06-13 00:00:00,82.180176,41,800,2
1971-06-14 00:00:00,82.171032,41,800,2
1971-06-15 00:00:00,82.171032,41,800,2
1971-06-16 00:00:00,82.180176,41,800,2
1971-06-17 00:00:00,82.198464,41,800,2
1971-06-18 00:00:00,82.19541600000001,41,800,2
1971-06-19 00:00:00,82.167984,41,800,2
1971-06-20 00:00:00,82.161888,41,800,2
1971-06-21 00:00:00,82.186272,41,800,2
1971-06-22 00:00:00,82.23504000000001,41,800,2
1971-06-23 00:00:00,82.27161600000001,41,800,2
1971-06-24 00:00:00,82.29295200000001,41,800,2
1971-06-25 00:00:00,82.308192,41,800,2
1971-06-26 00:00:00,82.335624,41,800,2
1971-06-27 00:00:00,82.427064,41,800,2
1971-06-28 00:00:00,82.564224,41,800,2
1971-06-29 00:00:00,82.95132,41,800,2
1971-06-30 00:00:00,83.86572,41,800,2
1971-07-01 00:00:00,85.77681600000001,41,800,2
1971-07-02 00:00:00,87.48979200000001,41,800,2
1971-07-03 00:00:00,88.340184,41,800,2
1971-07-04 00:00:00,88.776048,41,800,2
1971-07-05 00:00:00,89.03208000000001,41,800,2
1971-07-06 00:00:00,89.141808,41,800,2
1971-07-07 00:00:00,89.18448000000001,41,800,2
1971-07-08 00:00:00,89.211912,41,800,2
1971-07-09 00:00:00,89.236296,41,800,2
1971-07-10 00:00:00,89.26677600000001,41,800,2
1971-07-11 00:00:00,89.288112,41,800,2
1971-07-12 00:00:00,89.303352,41,800,2
1971-07-13 00:00:00,89.31859200000001,41,800,2
1971-07-14 00:00:00,89.333832,41,800,2
1971-07-15 00:00:00,89.349072,41,800,2
1971-07-16 00:00:00,89.35212,41,800,2
1971-07-17 00:00:00,89.361264,41,800,2
1971-07-18 00:00:00,89.370408,41,800,2
1971-07-19 00:00:00,89.37650400000001,41,800,2
1971-07-20 00:00:00,89.391744,41,800,2
1971-07-21 00:00:00,89.385648,41,800,2
1971-07-22 00:00:00,89.385648,41,800,2
1971-07-23 00:00:00,89.38260000000001,41,800,2
1971-07-24 00:00:00,89.38260000000001,41,800,2
1971-07-25 00:00:00,89.388696,41,800,2
1971-07-26 00:00:00,89.391744,41,800,2
1971-07-27 00:00:00,89.388696,41,800,2
1971-07-28 00:00:00,89.38260000000001,41,800,2
1971-07-29 00:00:00,89.37345600000002,41,800,2
1971-07-30 00:00:00,89.37650400000001,41,800,2
1971-07-31 00:00:00,89.385648,41,800,2
1971-08-01 00:00:00,89.388696,41,800,2
1971-08-02 00:00:00,89.391744,41,800,2
1971-08-03 00:00:00,89.49537600000001,41,800,2
1971-08-04 00:00:00,89.693496,41,800,2
1971-08-05 00:00:00,89.85504,41,800,2
1971-08-06 00:00:00,89.989152,41,800,2
1971-08-07 00:00:00,90.23299200000001,41,800,2
1971-08-08 00:00:00,90.33967200000001,41,800,2
1971-08-09 00:00:00,90.421968,41,800,2
1971-08-10 00:00:00,90.46768800000001,41,800,2
1971-08-11 00:00:00,90.49512,41,800,2
1971-08-12 00:00:00,90.507312,41,800,2
1971-08-13 00:00:00,90.53474399999999,41,800,2
1971-08-14 00:00:00,90.684096,41,800,2
1971-08-15 00:00:00,90.778584,41,800,2
1971-08-16 00:00:00,90.84564,41,800,2
1971-08-17 00:00:00,90.894408,41,800,2
1971-08-18 00:00:00,91.11996,41,800,2
1971-08-19 00:00:00,91.02852,41,800,2
1971-08-20 00:00:00,91.062048,41,800,2
1971-08-21 00:00:00,91.07728800000001,41,800,2
1971-08-22 00:00:00,91.08948000000001,41,800,2
1971-08-23 00:00:00,91.09557600000001,41,800,2
1971-08-24 00:00:00,91.09557600000001,41,800,2
1971-08-25 00:00:00,91.11081600000001,41,800,2
1971-08-26 00:00:00,91.12910400000001,41,800,2
1971-08-27 00:00:00,91.138248,41,800,2
1971-08-28 00:00:00,91.15044,41,800,2
1971-08-29 00:00:00,91.17177600000001,41,800,2
1971-08-30 00:00:00,91.19616,41,800,2
1971-08-31 00:00:00,91.214448,41,800,2
1971-09-01 00:00:00,91.22664,41,800,2
1971-09-02 00:00:00,91.24188000000001,41,800,2
1971-09-03 00:00:00,91.251024,41,800,2
1971-09-04 00:00:00,91.25712,41,800,2
1971-09-05 00:00:00,91.26016800000001,41,800,2
1971-09-06 00:00:00,91.26016800000001,41,800,2
1971-09-07 00:00:00,91.26321600000001,41,800,2
1971-09-08 00:00:00,91.266264,41,800,2
1971-09-09 00:00:00,91.266264,41,800,2
1971-09-10 00:00:00,91.254072,41,800,2
1971-09-11 00:00:00,91.25712,41,800,2
1971-09-12 00:00:00,91.31808000000001,41,800,2
1971-09-13 00:00:00,91.65336,41,800,2
1971-09-14 00:00:00,92.29344,41,800,2
1971-09-15 00:00:00,92.884752,41,800,2
1971-09-16 00:00:00,93.17736000000001,41,800,2
1971-09-17 00:00:00,93.33890400000001,41,800,2
1971-09-18 00:00:00,93.427296,41,800,2
1971-09-19 00:00:00,93.293184,41,800,2
1971-09-20 00:00:00,93.122496,41,800,2
1971-09-21 00:00:00,92.927424,41,800,2
1971-09-22 00:00:00,92.71406400000001,41,800,2
1971-09-23 00:00:00,92.531184,41,800,2
1971-09-24 00:00:00,92.454984,41,800,2
1971-09-25 00:00:00,92.40012,41,800,2
1971-09-26 00:00:00,92.357448,41,800,2
1971-09-27 00:00:00,92.37268800000001,41,800,2
1971-09-28 00:00:00,92.36354399999999,41,800,2
1971-09-29 00:00:00,92.336112,41,800,2
1971-09-30 00:00:00,92.31477600000001,41,800,2
1971-10-01 00:00:00,92.32696800000001,41,800,2
1971-10-02 00:00:00,92.336112,41,800,2
1971-10-03 00:00:00,92.351352,41,800,2
1971-10-04 00:00:00,92.36659200000001,41,800,2
1971-10-05 00:00:00,92.40926400000001,41,800,2
1971-10-06 00:00:00,92.63176800000001,41,800,2
1971-10-07 00:00:00,93.061536,41,800,2
1971-10-08 00:00:00,93.366336,41,800,2
1971-10-09 00:00:00,93.39681600000002,41,800,2
1971-10-10 00:00:00,93.48216000000001,41,800,2
1971-10-11 00:00:00,93.485208,41,800,2
1971-10-12 00:00:00,93.40596000000001,41,800,2
1971-10-13 00:00:00,93.296232,41,800,2
1971-10-14 00:00:00,93.16821600000002,41,800,2
1971-10-15 00:00:00,93.037152,41,800,2
1971-10-16 00:00:00,93.00972,41,800,2
1971-10-17 00:00:00,92.99448000000001,41,800,2
1971-10-18 00:00:00,92.97924,41,800,2
1971-10-19 00:00:00,92.97924,41,800,2
1971-10-20 00:00:00,92.964,41,800,2
1971-10-21 00:00:00,93.07677600000001,41,800,2
1971-10-22 00:00:00,93.15297600000001,41,800,2
1971-10-23 00:00:00,93.12554399999999,41,800,2
1971-10-24 00:00:00,93.09506400000001,41,800,2
1971-10-25 00:00:00,93.043248,41,800,2
1971-10-26 00:00:00,93.003624,41,800,2
1971-10-27 00:00:00,92.97619200000001,41,800,2
1971-10-28 00:00:00,92.945712,41,800,2
1971-10-29 00:00:00,92.945712,41,800,2
1971-10-30 00:00:00,92.97619200000001,41,800,2
1971-10-31 00:00:00,92.997528,41,800,2
1971-11-01 00:00:00,92.985336,41,800,2
1971-11-02 00:00:00,92.97924,41,800,2
1971-11-03 00:00:00,92.988384,41,800,2
1971-11-04 00:00:00,92.991432,41,800,2
1971-11-05 00:00:00,92.967048,41,800,2
1971-11-06 00:00:00,92.97924,41,800,2
1971-11-07 00:00:00,93.003624,41,800,2
1971-11-08 00:00:00,92.988384,41,800,2
1971-11-09 00:00:00,92.988384,41,800,2
1971-11-10 00:00:00,92.988384,41,800,2
1971-11-11 00:00:00,92.97314399999999,41,800,2
1971-11-12 00:00:00,92.991432,41,800,2
1971-11-13 00:00:00,92.997528,41,800,2
1971-11-14 00:00:00,93.003624,41,800,2
1971-11-15 00:00:00,93.003624,41,800,2
1971-11-16 00:00:00,92.98228800000001,41,800,2
1971-11-17 00:00:00,92.970096,41,800,2
1971-11-18 00:00:00,92.988384,41,800,2
1971-11-19 00:00:00,93.003624,41,800,2
1971-11-20 00:00:00,93.00972,41,800,2
1971-11-21 00:00:00,93.01581600000002,41,800,2
1971-11-22 00:00:00,93.01886400000001,41,800,2
1971-11-23 00:00:00,93.0402,41,800,2
1971-11-24 00:00:00,93.03410400000001,41,800,2
1971-11-25 00:00:00,93.00057600000001,41,800,2
1971-11-26 00:00:00,92.991432,41,800,2
1971-11-27 00:00:00,92.988384,41,800,2
1971-11-28 00:00:00,92.985336,41,800,2
1971-11-29 00:00:00,92.97924,41,800,2
1971-11-30 00:00:00,92.970096,41,800,2
1971-12-01 00:00:00,92.99448000000001,41,800,2
1971-12-02 00:00:00,93.006672,41,800,2
1971-12-03 00:00:00,93.00972,41,800,2
1971-12-04 00:00:00,92.99448000000001,41,800,2
1971-12-05 00:00:00,93.01581600000002,41,800,2
1971-12-06 00:00:00,93.02496000000001,41,800,2
1971-12-07 00:00:00,93.01886400000001,41,800,2
1971-12-08 00:00:00,93.046296,41,800,2
1971-12-09 00:00:00,93.05239200000001,41,800,2
1971-12-10 00:00:00,93.04934399999999,41,800,2
1971-12-11 00:00:00,93.046296,41,800,2
1971-12-12 00:00:00,93.037152,41,800,2
1971-12-13 00:00:00,93.02496000000001,41,800,2
1971-12-14 00:00:00,92.988384,41,800,2
1971-12-15 00:00:00,93.006672,41,800,2
1971-12-16 00:00:00,93.003624,41,800,2
1971-12-17 00:00:00,93.00972,41,800,2
1971-12-18 00:00:00,93.00972,41,800,2
1971-12-19 00:00:00,93.00057600000001,41,800,2
1971-12-20 00:00:00,93.00057600000001,41,800,2
1971-12-21 00:00:00,93.00057600000001,41,800,2
1971-12-22 00:00:00,93.00057600000001,41,800,2
1971-12-23 00:00:00,92.99448000000001,41,800,2
1971-12-24 00:00:00,92.991432,41,800,2
1971-12-25 00:00:00,92.997528,41,800,2
1971-12-26 00:00:00,92.997528,41,800,2
1971-12-27 00:00:00,92.997528,41,800,2
1971-12-28 00:00:00,92.997528,41,800,2
1971-12-29 00:00:00,93.00057600000001,41,800,2
1971-12-30 00:00:00,92.99448000000001,41,800,2
1971-12-31 00:00:00,93.00057600000001,41,800,2
1972-01-01 00:00:00,93.003624,41,800,2
1972-01-02 00:00:00,92.997528,41,800,2
1972-01-03 00:00:00,92.985336,41,800,2
1972-01-04 00:00:00,93.003624,41,800,2
1972-01-05 00:00:00,93.003624,41,800,2
1972-01-06 00:00:00,92.99448000000001,41,800,2
1972-01-07 00:00:00,92.988384,41,800,2
1972-01-08 00:00:00,92.988384,41,800,2
1972-01-09 00:00:00,92.99448000000001,41,800,2
1972-01-10 00:00:00,93.00057600000001,41,800,2
1972-01-11 00:00:00,93.003624,41,800,2
1972-01-12 00:00:00,92.99448000000001,41,800,2
1972-01-13 00:00:00,92.988384,41,800,2
1972-01-14 00:00:00,92.98228800000001,41,800,2
1972-01-15 00:00:00,92.964,41,800,2
1972-01-16 00:00:00,92.93961600000002,41,800,2
1972-01-17 00:00:00,92.912184,41,800,2
1972-01-18 00:00:00,92.8878,41,800,2
1972-01-19 00:00:00,92.87256,41,800,2
1972-01-20 00:00:00,92.854272,41,800,2
1972-01-21 00:00:00,92.817696,41,800,2
1972-01-22 00:00:00,92.778072,41,800,2
1972-01-23 00:00:00,92.74454399999999,41,800,2
1972-01-24 00:00:00,92.698824,41,800,2
1972-01-25 00:00:00,92.65310400000001,41,800,2
1972-01-26 00:00:00,92.607384,41,800,2
1972-01-27 00:00:00,92.56166400000001,41,800,2
1972-01-28 00:00:00,92.51899200000001,41,800,2
1972-01-29 00:00:00,92.488512,41,800,2
1972-01-30 00:00:00,92.44888800000001,41,800,2
1972-01-31 00:00:00,92.40316800000001,41,800,2
1972-02-01 00:00:00,92.36354399999999,41,800,2
1972-02-02 00:00:00,92.336112,41,800,2
1972-02-03 00:00:00,92.317824,41,800,2
1972-02-04 00:00:00,92.29344,41,800,2
1972-02-05 00:00:00,92.27210400000001,41,800,2
1972-02-06 00:00:00,92.25381600000001,41,800,2
1972-02-07 00:00:00,92.235528,41,800,2
1972-02-08 00:00:00,92.21114399999999,41,800,2
1972-02-09 00:00:00,92.22028800000001,41,800,2
1972-02-10 00:00:00,92.21419200000001,41,800,2
1972-02-11 00:00:00,92.22028800000001,41,800,2
1972-02-12 00:00:00,92.21114399999999,41,800,2
1972-02-13 00:00:00,92.202,41,800,2
1972-02-14 00:00:00,92.192856,41,800,2
1972-02-15 00:00:00,92.19590400000001,41,800,2
1972-02-16 00:00:00,92.202,41,800,2
1972-02-17 00:00:00,92.202,41,800,2
1972-02-18 00:00:00,92.21724,41,800,2
1972-02-19 00:00:00,92.21419200000001,41,800,2
1972-02-20 00:00:00,92.21419200000001,41,800,2
1972-02-21 00:00:00,92.21419200000001,41,800,2
1972-02-22 00:00:00,92.22028800000001,41,800,2
1972-02-23 00:00:00,92.22028800000001,41,800,2
1972-02-24 00:00:00,92.223336,41,800,2
1972-02-25 00:00:00,92.223336,41,800,2
1972-02-26 00:00:00,92.226384,41,800,2
1972-02-27 00:00:00,92.229432,41,800,2
1972-02-28 00:00:00,92.229432,41,800,2
1972-02-29 00:00:00,92.23857600000001,41,800,2
1972-03-01 00:00:00,92.244672,41,800,2
1972-03-02 00:00:00,92.241624,41,800,2
1972-03-03 00:00:00,92.235528,41,800,2
1972-03-04 00:00:00,92.23248000000001,41,800,2
1972-03-05 00:00:00,92.235528,41,800,2
1972-03-06 00:00:00,92.235528,41,800,2
1972-03-07 00:00:00,92.229432,41,800,2
1972-03-08 00:00:00,92.229432,41,800,2
1972-03-09 00:00:00,92.223336,41,800,2
1972-03-10 00:00:00,92.21114399999999,41,800,2
1972-03-11 00:00:00,92.198952,41,800,2
1972-03-12 00:00:00,92.198952,41,800,2
1972-03-13 00:00:00,92.17761600000001,41,800,2
1972-03-14 00:00:00,92.18676,41,800,2
1972-03-15 00:00:00,92.18676,41,800,2
1972-03-16 00:00:00,92.192856,41,800,2
1972-03-17 00:00:00,92.192856,41,800,2
1972-03-18 00:00:00,92.18676,41,800,2
1972-03-19 00:00:00,92.183712,41,800,2
1972-03-20 00:00:00,92.18066400000001,41,800,2
1972-03-21 00:00:00,92.192856,41,800,2
1972-03-22 00:00:00,92.19590400000001,41,800,2
1972-03-23 00:00:00,92.19590400000001,41,800,2
1972-03-24 00:00:00,92.198952,41,800,2
1972-03-25 00:00:00,92.202,41,800,2
1972-03-26 00:00:00,92.205048,41,800,2
1972-03-27 00:00:00,92.205048,41,800,2
1972-03-28 00:00:00,92.21419200000001,41,800,2
1972-03-29 00:00:00,92.223336,41,800,2
1972-03-30 00:00:00,92.21724,41,800,2
1972-03-31 00:00:00,92.21114399999999,41,800,2
1972-04-01 00:00:00,92.202,41,800,2
1972-04-02 00:00:00,92.189808,41,800,2
1972-04-03 00:00:00,92.17456800000001,41,800,2
1972-04-04 00:00:00,92.159328,41,800,2
1972-04-05 00:00:00,92.14408800000001,41,800,2
1972-04-06 00:00:00,92.122752,41,800,2
1972-04-07 00:00:00,92.10446400000001,41,800,2
1972-04-08 00:00:00,92.08008000000001,41,800,2
1972-04-09 00:00:00,92.052648,41,800,2
1972-04-10 00:00:00,92.01912,41,800,2
1972-04-11 00:00:00,91.96730400000001,41,800,2
1972-04-12 00:00:00,91.91244,41,800,2
1972-04-13 00:00:00,91.860624,41,800,2
1972-04-14 00:00:00,91.799664,41,800,2
1972-04-15 00:00:00,91.735656,41,800,2
1972-04-16 00:00:00,91.6686,41,800,2
1972-04-17 00:00:00,91.58325600000002,41,800,2
1972-04-18 00:00:00,91.51010400000001,41,800,2
1972-04-19 00:00:00,91.427808,41,800,2
1972-04-20 00:00:00,91.33941600000001,41,800,2
1972-04-21 00:00:00,91.251024,41,800,2
1972-04-22 00:00:00,91.162632,41,800,2
1972-04-23 00:00:00,91.07424,41,800,2
1972-04-24 00:00:00,90.99804,41,800,2
1972-04-25 00:00:00,90.92184,41,800,2
1972-04-26 00:00:00,90.857832,41,800,2
1972-04-27 00:00:00,90.79992,41,800,2
1972-04-28 00:00:00,90.74505600000002,41,800,2
1972-04-29 00:00:00,90.82430400000001,41,800,2
1972-04-30 00:00:00,90.82430400000001,41,800,2
1972-05-01 00:00:00,90.82125600000002,41,800,2
1972-05-02 00:00:00,90.82430400000001,41,800,2
1972-05-03 00:00:00,90.86088000000001,41,800,2
1972-05-04 00:00:00,90.91574399999999,41,800,2
1972-05-05 00:00:00,90.930984,41,800,2
1972-05-06 00:00:00,90.946224,41,800,2
1972-05-07 00:00:00,90.95232,41,800,2
1972-05-08 00:00:00,90.97365600000002,41,800,2
1972-05-09 00:00:00,90.97365600000002,41,800,2
1972-05-10 00:00:00,90.979752,41,800,2
1972-05-11 00:00:00,91.07424,41,800,2
1972-05-12 00:00:00,91.177872,41,800,2
1972-05-13 00:00:00,91.22664,41,800,2
1972-05-14 00:00:00,91.24797600000001,41,800,2
1972-05-15 00:00:00,91.28150400000001,41,800,2
1972-05-16 00:00:00,91.30588800000001,41,800,2
1972-05-17 00:00:00,91.33636800000001,41,800,2
1972-05-18 00:00:00,91.3638,41,800,2
1972-05-19 00:00:00,91.3638,41,800,2
1972-05-20 00:00:00,91.366848,41,800,2
1972-05-21 00:00:00,91.369896,41,800,2
1972-05-22 00:00:00,91.37599200000001,41,800,2
1972-05-23 00:00:00,91.397328,41,800,2
1972-05-24 00:00:00,91.406472,41,800,2
1972-05-25 00:00:00,91.41561600000001,41,800,2
1972-05-26 00:00:00,91.418664,41,800,2
1972-05-27 00:00:00,91.40952,41,800,2
1972-05-28 00:00:00,91.397328,41,800,2
1972-05-29 00:00:00,91.385136,41,800,2
1972-05-30 00:00:00,91.38208800000001,41,800,2
1972-05-31 00:00:00,91.37599200000001,41,800,2
1972-06-01 00:00:00,91.369896,41,800,2
1972-06-02 00:00:00,91.35770400000001,41,800,2
1972-06-03 00:00:00,91.342464,41,800,2
1972-06-04 00:00:00,91.33636800000001,41,800,2
1972-06-05 00:00:00,91.330272,41,800,2
1972-06-06 00:00:00,91.32417600000001,41,800,2
1972-06-07 00:00:00,91.315032,41,800,2
1972-06-08 00:00:00,91.30284,41,800,2
1972-06-09 00:00:00,91.3638,41,800,2
1972-06-10 00:00:00,91.38208800000001,41,800,2
1972-06-11 00:00:00,91.40037600000001,41,800,2
1972-06-12 00:00:00,91.42476,41,800,2
1972-06-13 00:00:00,91.461336,41,800,2
1972-06-14 00:00:00,91.479624,41,800,2
1972-06-15 00:00:00,91.48876800000001,41,800,2
1972-06-16 00:00:00,91.497912,41,800,2
1972-06-17 00:00:00,91.537536,41,800,2
1972-06-18 00:00:00,91.540584,41,800,2
1972-06-19 00:00:00,91.54668000000001,41,800,2
1972-06-20 00:00:00,91.555824,41,800,2
1972-06-21 00:00:00,91.56192,41,800,2
1972-06-22 00:00:00,91.56801600000001,41,800,2
1972-06-23 00:00:00,91.56801600000001,41,800,2
1972-06-24 00:00:00,91.56801600000001,41,800,2
1972-06-25 00:00:00,91.571064,41,800,2
1972-06-26 00:00:00,91.571064,41,800,2
1972-06-27 00:00:00,91.56496800000001,41,800,2
1972-06-28 00:00:00,91.558872,41,800,2
1972-06-29 00:00:00,91.55277600000001,41,800,2
1972-06-30 00:00:00,91.54668000000001,41,800,2
1972-07-01 00:00:00,91.540584,41,800,2
1972-07-02 00:00:00,91.53448800000001,41,800,2
1972-07-03 00:00:00,91.52839200000001,41,800,2
1972-07-04 00:00:00,91.52839200000001,41,800,2
1972-07-05 00:00:00,91.537536,41,800,2
1972-07-06 00:00:00,91.54668000000001,41,800,2
1972-07-07 00:00:00,91.543632,41,800,2
1972-07-08 00:00:00,91.540584,41,800,2
1972-07-09 00:00:00,91.537536,41,800,2
1972-07-10 00:00:00,91.53448800000001,41,800,2
1972-07-11 00:00:00,91.53144,41,800,2
1972-07-12 00:00:00,91.52534399999999,41,800,2
1972-07-13 00:00:00,91.519248,41,800,2
1972-07-14 00:00:00,91.513152,41,800,2
1972-07-15 00:00:00,91.50705600000002,41,800,2
1972-07-16 00:00:00,91.504008,41,800,2
1972-07-17 00:00:00,91.50096,41,800,2
1972-07-18 00:00:00,91.49181600000001,41,800,2
1972-07-19 00:00:00,91.48876800000001,41,800,2
1972-07-20 00:00:00,91.48572,41,800,2
1972-07-21 00:00:00,91.48572,41,800,2
1972-07-22 00:00:00,91.482672,41,800,2
1972-07-23 00:00:00,91.50096,41,800,2
1972-07-24 00:00:00,91.5162,41,800,2
1972-07-25 00:00:00,91.522296,41,800,2
1972-07-26 00:00:00,91.522296,41,800,2
1972-07-27 00:00:00,91.522296,41,800,2
1972-07-28 00:00:00,91.522296,41,800,2
1972-07-29 00:00:00,91.519248,41,800,2
1972-07-30 00:00:00,91.5162,41,800,2
1972-07-31 00:00:00,91.519248,41,800,2
1972-08-01 00:00:00,91.513152,41,800,2
1972-08-02 00:00:00,91.50705600000002,41,800,2
1972-08-03 00:00:00,91.50705600000002,41,800,2
1972-08-04 00:00:00,91.504008,41,800,2
1972-08-05 00:00:00,91.50096,41,800,2
1972-08-06 00:00:00,91.497912,41,800,2
1972-08-07 00:00:00,91.494864,41,800,2
1972-08-08 00:00:00,91.497912,41,800,2
1972-08-09 00:00:00,91.50096,41,800,2
1972-08-10 00:00:00,91.497912,41,800,2
1972-08-11 00:00:00,91.49181600000001,41,800,2
1972-08-12 00:00:00,91.48876800000001,41,800,2
1972-08-13 00:00:00,91.494864,41,800,2
1972-08-14 00:00:00,91.519248,41,800,2
1972-08-15 00:00:00,91.598496,41,800,2
1972-08-16 00:00:00,91.65945600000002,41,800,2
1972-08-17 00:00:00,91.68688800000001,41,800,2
1972-08-18 00:00:00,91.692984,41,800,2
1972-08-19 00:00:00,91.702128,41,800,2
1972-08-20 00:00:00,91.708224,41,800,2
1972-08-21 00:00:00,91.70517600000001,41,800,2
1972-08-22 00:00:00,91.69908000000001,41,800,2
1972-08-23 00:00:00,91.692984,41,800,2
1972-08-24 00:00:00,91.68079200000001,41,800,2
1972-08-25 00:00:00,91.6686,41,800,2
1972-08-26 00:00:00,91.65336,41,800,2
1972-08-27 00:00:00,91.650312,41,800,2
1972-08-28 00:00:00,91.64421600000001,41,800,2
1972-08-29 00:00:00,91.64116800000001,41,800,2
1972-08-30 00:00:00,91.62288000000001,41,800,2
1972-08-31 00:00:00,91.60459200000001,41,800,2
1972-09-01 00:00:00,91.58630400000001,41,800,2
1972-09-02 00:00:00,91.56496800000001,41,800,2
1972-09-03 00:00:00,91.543632,41,800,2
1972-09-04 00:00:00,91.5162,41,800,2
1972-09-05 00:00:00,91.48572,41,800,2
1972-09-06 00:00:00,91.45219200000001,41,800,2
1972-09-07 00:00:00,91.418664,41,800,2
1972-09-08 00:00:00,91.39428000000001,41,800,2
1972-09-09 00:00:00,91.37904,41,800,2
1972-09-10 00:00:00,91.37904,41,800,2
1972-09-11 00:00:00,91.37294399999999,41,800,2
1972-09-12 00:00:00,91.35465600000002,41,800,2
1972-09-13 00:00:00,91.33332,41,800,2
1972-09-14 00:00:00,91.31808000000001,41,800,2
1972-09-15 00:00:00,91.29674399999999,41,800,2
1972-09-16 00:00:00,91.27236,41,800,2
1972-09-17 00:00:00,91.24188000000001,41,800,2
1972-09-18 00:00:00,91.2114,41,800,2
1972-09-19 00:00:00,91.20225600000002,41,800,2
1972-09-20 00:00:00,91.17177600000001,41,800,2
1972-09-21 00:00:00,91.1352,41,800,2
1972-09-22 00:00:00,91.116912,41,800,2
1972-09-23 00:00:00,91.10472,41,800,2
1972-09-24 00:00:00,91.16568000000001,41,800,2
1972-09-25 00:00:00,91.19616,41,800,2
1972-09-26 00:00:00,91.20530400000001,41,800,2
1972-09-27 00:00:00,91.31808000000001,41,800,2
1972-09-28 00:00:00,91.44,41,800,2
1972-09-29 00:00:00,91.49181600000001,41,800,2
1972-09-30 00:00:00,91.53448800000001,41,800,2
1972-10-01 00:00:00,91.56496800000001,41,800,2
1972-10-02 00:00:00,91.5924,41,800,2
1972-10-03 00:00:00,91.632024,41,800,2
1972-10-04 00:00:00,91.65945600000002,41,800,2
1972-10-05 00:00:00,91.671648,41,800,2
1972-10-06 00:00:00,91.68079200000001,41,800,2
1972-10-07 00:00:00,91.68688800000001,41,800,2
1972-10-08 00:00:00,91.68384,41,800,2
1972-10-09 00:00:00,91.68384,41,800,2
1972-10-10 00:00:00,91.692984,41,800,2
1972-10-11 00:00:00,91.70517600000001,41,800,2
1972-10-12 00:00:00,91.71736800000001,41,800,2
1972-10-13 00:00:00,91.73870400000001,41,800,2
1972-10-14 00:00:00,91.75394399999999,41,800,2
1972-10-15 00:00:00,91.769184,41,800,2
1972-10-16 00:00:00,91.79052,41,800,2
1972-10-17 00:00:00,91.80576,41,800,2
1972-10-18 00:00:00,91.811856,41,800,2
1972-10-19 00:00:00,91.83014399999999,41,800,2
1972-10-20 00:00:00,91.842336,41,800,2
1972-10-21 00:00:00,91.845384,41,800,2
1972-10-22 00:00:00,91.83014399999999,41,800,2
1972-10-23 00:00:00,91.821,41,800,2
1972-10-24 00:00:00,91.811856,41,800,2
1972-10-25 00:00:00,91.80576,41,800,2
1972-10-26 00:00:00,91.799664,41,800,2
1972-10-27 00:00:00,91.79052,41,800,2
1972-10-28 00:00:00,91.787472,41,800,2
1972-10-29 00:00:00,91.78137600000001,41,800,2
1972-10-30 00:00:00,91.77528000000001,41,800,2
1972-10-31 00:00:00,91.772232,41,800,2
1972-11-01 00:00:00,91.766136,41,800,2
1972-11-02 00:00:00,91.76308800000001,41,800,2
1972-11-03 00:00:00,91.76308800000001,41,800,2
1972-11-04 00:00:00,91.766136,41,800,2
1972-11-05 00:00:00,91.76308800000001,41,800,2
1972-11-06 00:00:00,91.76308800000001,41,800,2
1972-11-07 00:00:00,91.76004,41,800,2
1972-11-08 00:00:00,91.75394399999999,41,800,2
1972-11-09 00:00:00,91.747848,41,800,2
1972-11-10 00:00:00,91.7448,41,800,2
1972-11-11 00:00:00,91.73870400000001,41,800,2
1972-11-12 00:00:00,91.732608,41,800,2
1972-11-13 00:00:00,91.723464,41,800,2
1972-11-14 00:00:00,91.71432,41,800,2
1972-11-15 00:00:00,91.70517600000001,41,800,2
1972-11-16 00:00:00,91.69908000000001,41,800,2
1972-11-17 00:00:00,91.696032,41,800,2
1972-11-18 00:00:00,91.689936,41,800,2
1972-11-19 00:00:00,91.67774399999999,41,800,2
1972-11-20 00:00:00,91.656408,41,800,2
1972-11-21 00:00:00,91.65945600000002,41,800,2
1972-11-22 00:00:00,91.656408,41,800,2
1972-11-23 00:00:00,91.665552,41,800,2
1972-11-24 00:00:00,91.674696,41,800,2
1972-11-25 00:00:00,91.68384,41,800,2
1972-11-26 00:00:00,91.689936,41,800,2
1972-11-27 00:00:00,91.692984,41,800,2
1972-11-28 00:00:00,91.69908000000001,41,800,2
1972-11-29 00:00:00,91.71736800000001,41,800,2
1972-11-30 00:00:00,91.726512,41,800,2
1972-12-01 00:00:00,91.71432,41,800,2
1972-12-02 00:00:00,91.711272,41,800,2
1972-12-03 00:00:00,91.71736800000001,41,800,2
1972-12-04 00:00:00,91.723464,41,800,2
